node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,3,3,8,8,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,6816,0.000000,0,0,0,0,94,224,40,94,0,4320,10960,0,0,0,0,94,0,10,0,0,167,8136
2,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,6416,0.000000,0,0,0,0,252,353,184,152,100,12240,17492,10,0,0,0,252,0,9,0,10,256,8136
3,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,6368,0.000000,0,0,0,0,262,244,194,162,100,12722,11858,10,0,0,0,262,0,9,0,10,220,8136
4,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4304,0.000000,0,0,0,0,185,97,117,185,0,8624,4400,10,0,0,0,185,0,9,0,10,145,8136
5,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4256,0.000000,0,0,0,0,188,90,120,188,0,8768,4064,10,0,0,0,188,0,9,0,10,144,8136
6,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4256,0.000000,0,0,0,0,330,275,262,130,200,16388,13748,10,0,0,0,330,0,9,0,10,258,8136
7,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4112,0.000000,0,0,0,0,188,94,120,188,0,8768,4256,10,0,0,0,188,0,9,0,10,149,8136
8,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,6080,26.315789,10,10,10,10,293,273,161,93,200,14210,13250,0,0,0,0,293,100,0,0,0,221,8136
9,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4112,0.000000,0,0,0,0,188,195,120,188,0,8768,9506,10,0,0,0,188,0,9,0,10,185,8136
10,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4112,0.000000,0,0,0,0,188,97,120,188,0,8768,4400,10,0,0,0,188,0,9,0,10,144,8136
