node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,3,3,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,6460,24.767802,10,10,10,10,138,592,0,38,100,6460,29424,0,0,0,0,138,500,0,0,0,278,8136
2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,6080,26.315789,10,10,10,10,204,256,72,104,100,9536,12046,0,0,0,0,204,100,0,0,0,182,8136
3,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,6080,26.315789,10,10,10,10,204,156,72,104,100,9536,7246,0,0,0,0,204,0,0,0,0,145,8136
4,4,4,5,5,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,6480,24.691358,10,10,10,10,392,252,260,92,300,19760,12640,0,0,0,0,392,0,0,0,0,246,8136
5,4,4,7,7,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,5168,0.000000,0,0,0,0,188,76,120,188,0,8768,3392,10,0,0,0,188,0,9,0,10,145,8136
6,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4592,0.000000,0,0,0,0,188,77,120,188,0,8768,3440,10,0,0,0,188,0,9,0,10,139,8136
7,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4160,0.000000,0,0,0,0,188,81,120,188,0,8768,3632,10,0,0,0,188,0,9,0,10,145,8136
8,4,4,7,7,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,5168,0.000000,0,0,0,0,188,76,120,188,0,8768,3392,10,0,0,0,188,0,9,0,10,143,8136
9,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4592,0.000000,0,0,0,0,188,77,120,188,0,8768,3440,10,0,0,0,188,0,9,0,10,136,8136
10,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4160,0.000000,0,0,0,0,188,81,120,188,0,8768,3632,10,0,0,0,188,0,9,0,10,138,8136
11,2,2,4,4,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,11040,14.492754,10,10,10,10,136,36,20,36,100,6800,1600,0,0,0,0,136,0,0,0,0,72,8136
12,1,1,4,4,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10720,14.925373,10,10,10,10,108,28,0,8,100,5520,1280,0,0,0,0,108,0,0,0,0,52,8136
13,1,1,3,3,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2720,0.000000,0,0,0,0,18,18,0,18,0,800,800,0,0,0,0,18,0,10,0,0,58,8136
14,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,3248,0.000000,0,0,0,0,18,47,0,18,0,800,2192,0,0,0,0,18,0,10,0,0,71,8136
15,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2672,0.000000,0,0,0,0,18,47,0,18,0,800,2192,0,0,0,0,18,0,10,0,0,64,8136
16,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2672,0.000000,0,0,0,0,18,47,0,18,0,800,2192,0,0,0,0,18,0,10,0,0,62,8136
17,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2960,0.000000,0,0,0,0,18,47,0,18,0,800,2192,0,0,0,0,18,0,10,0,0,64,8136
18,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2528,0.000000,0,0,0,0,18,47,0,18,0,800,2192,0,0,0,0,18,0,10,0,0,61,8136
19,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2240,0.000000,0,0,0,0,18,47,0,18,0,800,2192,0,0,0,0,18,0,10,0,0,62,8136
20,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2240,0.000000,0,0,0,0,18,47,0,18,0,800,2192,0,0,0,0,18,0,10,0,0,61,8136
21,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2240,0.000000,0,0,0,0,18,47,0,18,0,800,2192,0,0,0,0,18,0,10,0,0,63,8136
22,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2240,0.000000,0,0,0,0,18,47,0,18,0,800,2192,0,0,0,0,18,0,10,0,0,63,8136
23,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,3248,0.000000,0,0,0,0,18,47,0,18,0,800,2192,0,0,0,0,18,0,10,0,0,61,8136
