node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,22080,7.246377,10,10,10,10,150,171,18,50,100,7344,8352,0,0,0,0,150,100,0,0,0,204,8136
2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,22080,7.246377,10,10,10,10,150,165,18,50,100,7344,8064,0,0,0,0,150,100,0,0,0,170,8136
3,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,22080,7.246377,10,10,10,10,347,363,215,47,300,17600,18368,0,0,0,0,347,100,0,0,0,304,8136
4,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,22080,7.246377,10,10,10,10,150,170,18,50,100,7344,8304,0,0,0,0,150,100,0,0,0,167,8136
5,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,2816,0.000000,0,0,0,0,279,265,215,79,200,13936,13264,20,0,0,0,279,0,8,0,36,272,8136
6,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,2816,0.000000,0,0,0,0,279,278,215,79,200,13936,13888,20,0,0,0,279,0,8,0,35,269,8136
7,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,2816,0.000000,0,0,0,0,479,468,415,79,400,24336,23808,20,0,0,0,479,0,8,0,35,410,8136
8,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,2816,0.000000,0,0,0,0,285,280,221,85,200,14224,13984,20,0,0,0,285,0,8,0,35,272,8136
9,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,2816,0.000000,0,0,0,0,285,285,221,85,200,14224,14224,20,0,0,0,285,0,8,0,36,267,8136
10,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,2816,0.000000,0,0,0,0,285,283,221,85,200,14224,14128,20,0,0,0,285,0,8,0,36,270,8136
11,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,22080,7.246377,10,10,10,10,353,387,221,53,300,17888,19520,0,0,0,0,353,100,0,0,0,308,8136
12,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,7568,0.000000,0,0,0,0,294,273,230,94,200,14656,13648,20,0,0,0,294,0,8,0,36,270,8136
13,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,6848,0.000000,0,0,0,0,288,279,224,88,200,14368,13936,20,0,0,0,288,0,8,0,36,271,8136
14,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,3536,0.000000,0,0,0,0,288,280,224,88,200,14368,13984,20,0,0,0,288,0,8,0,36,269,8136
15,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,2816,0.000000,0,0,0,0,276,285,212,76,200,13792,14224,20,0,0,0,276,0,8,0,36,266,8136
16,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,3536,0.000000,0,0,0,0,285,281,221,85,200,14224,14032,20,0,0,0,285,0,8,0,36,269,8136
17,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,22080,7.246377,10,10,10,10,171,186,39,71,100,8352,9072,0,0,0,0,171,100,0,0,0,180,8136
18,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,22080,7.246377,10,10,10,10,177,176,45,77,100,8640,8592,0,0,0,0,177,100,0,0,0,179,8136
19,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,22080,7.246377,10,10,10,10,177,181,45,77,100,8640,8832,0,0,0,0,177,100,0,0,0,179,8136
20,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,22080,7.246377,10,10,10,10,171,195,39,71,100,8352,9504,0,0,0,0,171,100,0,0,0,179,8136
21,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,12608,0.000000,0,0,0,0,115,69,51,115,0,5264,3056,20,0,0,0,115,0,8,0,36,146,8136
22,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,10736,0.000000,0,0,0,0,94,86,30,94,0,4256,3872,20,0,0,0,94,0,8,0,36,173,8136
23,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,10304,0.000000,0,0,0,0,109,68,45,109,0,4976,3008,20,0,0,0,109,0,8,0,36,142,8136
24,4,4,8,8,1,0,0,0,4,0,0,100,80,0,0,0,0,0,100,80,0,0.000000,0,3536,0.000000,0,0,0,0,100,90,36,100,0,4544,4064,20,0,0,0,100,0,8,0,36,144,8136
