node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,3,3,5,5,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,11360,14.084507,10,10,10,10,524,524,400,24,500,26960,26960,0,0,0,0,524,100,0,0,0,396,8136
2,4,4,6,6,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,6080,26.315789,10,10,10,10,532,532,400,32,500,26880,26880,0,0,0,0,532,100,0,0,0,404,8136
3,2,2,4,4,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,16240,9.852217,10,10,10,10,316,316,200,16,300,16240,16240,0,0,0,0,316,100,0,0,0,239,8136
4,1,1,4,4,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,15920,10.050251,10,10,10,10,108,108,0,8,100,5520,5520,0,0,0,0,108,100,0,0,0,86,8136
5,1,1,5,5,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10720,14.925373,10,10,10,10,108,108,0,8,100,5520,5520,0,0,0,0,108,100,0,0,0,88,8136
6,1,1,5,5,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,5120,31.250000,10,10,10,10,108,108,0,8,100,5120,5120,0,0,0,0,108,100,0,0,0,80,8136
7,1,1,5,5,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,15920,10.050251,10,10,10,10,108,108,0,8,100,5520,5520,0,0,0,0,108,100,0,0,0,83,8136
8,1,1,3,3,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,15920,10.050251,10,10,10,10,108,108,0,8,100,5520,5520,0,0,0,0,108,100,0,0,0,87,8136
