"status","profile","topology","traffic","nodes","ticks","step_ms","messages_per_node","payload_bytes","warmup_ticks","warmup_batch","loss_per_mille","duplicate_per_mille","max_delay_ms","flap_every_ticks","generated","accepted","delivered","q0_generated","q0_accepted","q0_delivered","q1_generated","q1_accepted","q1_delivered","delivery_pct","payload_delivered_bytes","wire_bytes","wire_efficiency_pct","latency_p95_ms","latency_p99_ms","fairness","control_frames","forwarded_frames","no_space","no_route","link_down","event_hwm","event_capacity","simulator_backpressure","duplicate_business","route_loop","node_storage_bytes","total_node_storage_bytes","host_allocated_bytes","host_work_ms","wall_elapsed_ms"
"PASS","FULL","tree","two-hop","8","100","10","1","16","150","0","0","0","0","0","800","800","800","0","0","0","800","800","800","100.000000","12800","87680","14.598540","10","10","1.000000000","112","800","0","0","0","16","512","0","0","0","8136","65088","294761","1","1"
"PASS","FULL","tree","two-hop","16","100","10","1","16","150","0","0","0","0","0","1600","1600","1100","0","0","0","1600","1600","1100","68.750000","17600","176000","10.000000","10","10","0.687500000","240","1600","0","0","0","32","1024","0","0","0","8136","130176","589521","2","3"
"PASS","FULL","tree","two-hop","32","100","10","1","16","150","0","0","0","0","0","3200","3200","1400","0","0","0","3200","3200","1400","43.750000","22400","352640","6.352087","10","10","0.437500000","496","3200","0","0","0","64","2048","0","0","0","8136","260352","1179041","5","8"
"PASS","FULL","tree","two-hop","64","100","10","1","16","150","0","0","0","0","0","6400","6400","1800","0","0","0","6400","6400","1800","28.125000","28800","705920","4.079782","10","10","0.281250000","1008","6400","0","0","0","128","4096","0","0","0","8136","520704","2358081","11","17"
"PASS","FULL","tree","two-hop","128","100","10","1","16","150","0","0","0","0","0","12800","12800","2500","0","0","0","12800","12800","2500","19.531250","40000","1412480","2.831899","10","10","0.195312500","2032","12800","0","0","0","256","8192","0","0","0","8136","1041408","4716161","34","53"
"PASS","FULL","tree","two-hop","256","100","10","1","16","150","0","0","0","0","0","25600","25600","3900","0","0","0","25600","25600","3900","15.234375","62400","2825600","2.208381","10","10","0.152343750","4080","25600","0","0","0","512","16384","0","0","0","8136","2082816","9432321","45","69"
"PASS","FULL","tree","two-hop","512","100","10","1","16","150","0","0","0","0","0","51200","51200","6800","0","0","0","51200","51200","6800","13.281250","108800","5651840","1.925037","10","10","0.132812500","8176","51200","0","0","0","1024","32768","0","0","0","8136","4165632","18864641","115","181"
"PASS","FULL","tree","two-hop","1024","100","10","1","16","150","0","0","0","0","0","102400","102400","12500","0","0","0","102400","102400","12500","12.207031","200000","11304320","1.769235","10","10","0.122070313","16368","102400","0","0","0","2048","65536","0","0","0","8136","8331264","37729281","270","424"
