node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,3,3,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7120,44.943820,10,10,10,10,118,343,0,18,100,7120,21448,0,0,0,0,118,300,0,0,0,373,8136
2,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,453,0,24,100,7360,28416,0,0,0,0,124,400,0,0,0,339,8136
3,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,348,0,24,100,7360,21624,0,0,0,0,124,300,0,0,0,253,8136
4,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,349,0,24,100,7360,21712,0,0,0,0,124,300,0,0,0,436,8136
5,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,343,0,24,100,7360,21376,0,0,0,0,124,300,0,0,0,253,8136
6,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,351,0,24,100,7360,21840,0,0,0,0,124,300,0,0,0,267,8136
7,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,354,0,24,100,7360,22032,0,0,0,0,124,300,0,0,0,252,8136
8,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,356,0,24,100,7360,22160,0,0,0,0,124,300,0,0,0,253,8136
9,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,341,0,24,100,7360,21248,0,0,0,0,124,300,0,0,0,242,8136
10,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,351,0,24,100,7360,21816,0,0,0,0,124,300,0,0,0,303,8136
11,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,346,0,24,100,7360,21568,0,0,0,0,124,300,0,0,0,240,8136
12,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,349,0,24,100,7360,21736,0,0,0,0,124,300,0,0,0,262,8136
13,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,354,0,24,100,7360,22056,0,0,0,0,124,300,0,0,0,248,8136
14,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,356,0,24,100,7360,22088,0,0,0,0,124,300,0,0,0,265,8136
15,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,352,0,24,100,7360,21952,0,0,0,0,124,300,0,0,0,245,8136
16,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,351,0,24,100,7360,21864,0,0,0,0,124,300,0,0,0,247,8136
17,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,347,0,24,100,7360,21632,0,0,0,0,124,300,0,0,0,399,8136
18,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,345,0,24,100,7360,21504,0,0,0,0,124,300,0,0,0,244,8136
19,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,352,0,24,100,7360,21904,0,0,0,0,124,300,0,0,0,251,8136
20,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,354,0,24,100,7360,22080,0,0,0,0,124,300,0,0,0,253,8136
21,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,346,0,24,100,7360,21544,0,0,0,0,124,300,0,0,0,250,8136
22,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,357,0,24,100,7360,22200,0,0,0,0,124,300,0,0,0,247,8136
23,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,339,0,24,100,7360,21072,0,0,0,0,124,300,0,0,0,268,8136
24,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,3200,7360,43.478261,10,10,10,10,124,348,0,24,100,7360,21600,0,0,0,0,124,300,0,0,0,255,8136
