"status","profile","topology","traffic","nodes","ticks","step_ms","messages_per_node","payload_bytes","warmup_ticks","warmup_batch","loss_per_mille","duplicate_per_mille","max_delay_ms","flap_every_ticks","generated","accepted","delivered","q0_generated","q0_accepted","q0_delivered","q1_generated","q1_accepted","q1_delivered","delivery_pct","payload_delivered_bytes","wire_bytes","wire_efficiency_pct","latency_p95_ms","latency_p99_ms","fairness","control_frames","forwarded_frames","no_space","no_route","link_down","event_hwm","event_capacity","simulator_backpressure","duplicate_business","route_loop","node_storage_bytes","total_node_storage_bytes","host_allocated_bytes","host_work_ms","wall_elapsed_ms"
"PASS","FULL","tree","all-to-all","8","100","10","1","16","150","0","0","0","0","0","800","800","800","0","0","0","800","800","800","100.000000","12800","98128","13.044187","10","10","1.000000000","112","1002","0","0","0","16","512","0","0","0","8136","65088","294761","1","2"
"PASS","FULL","tree","all-to-all","16","100","10","1","16","150","0","0","0","0","0","1600","752","514","0","0","0","1600","752","514","68.351064","8224","118220","6.956522","10","10","0.811014244","1054","1135","848","0","0","36","1024","0","0","0","8136","130176","589521","2","2"
"PASS","FULL","tree","all-to-all","32","100","10","1","16","150","0","0","0","0","0","3200","782","481","0","0","0","3200","782","481","61.508951","7696","158374","4.859383","10","10","0.843545823","2067","1487","2418","0","0","87","2048","0","0","0","8136","260352","1179041","3","5"
