node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,3,3,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,5280,30.303030,10,10,10,10,112,312,0,12,100,5280,14880,0,0,0,0,112,300,0,0,0,132,8136
2,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,5440,29.411765,10,10,10,10,116,416,0,16,100,5440,19840,0,0,0,0,116,400,0,0,0,160,8136
3,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,5440,29.411765,10,10,10,10,116,316,0,16,100,5440,15040,0,0,0,0,116,300,0,0,0,135,8136
4,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,5440,29.411765,10,10,10,10,116,316,0,16,100,5440,15040,0,0,0,0,116,300,0,0,0,133,8136
5,4,4,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,5440,29.411765,10,10,10,10,116,316,0,16,100,5440,15040,0,0,0,0,116,300,0,0,0,132,8136
6,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,21,8136
7,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,20,8136
8,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,21,8136
9,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,20,8136
10,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,24,8136
11,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,19,8136
12,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,19,8136
13,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,19,8136
14,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,20,8136
15,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,20,8136
16,1,1,0,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,4960,32.258065,10,10,10,10,104,4,0,4,100,4960,160,0,0,0,0,104,0,0,0,0,20,8136
