node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,3,3,8,8,4,0,0,0,4,0,0,100,60,21,0,0,0,0,100,60,21,35.000000,336,7132,4.711161,10,10,10,10,338,359,228,86,252,17048,17832,40,0,0,0,338,18,10,0,16,270,8136
2,4,4,8,8,4,0,0,0,4,0,0,100,63,59,0,0,0,0,100,63,59,93.650794,944,8532,11.064229,10,10,10,10,426,400,291,169,257,21100,20092,37,0,0,0,426,58,9,8,19,312,8136
3,4,4,8,8,4,0,0,0,4,0,0,100,65,61,0,0,0,0,100,65,61,93.846154,976,9436,10.343366,10,10,10,10,343,248,205,192,151,16688,12284,35,0,0,0,343,58,9,9,18,230,8136
4,4,4,8,8,4,0,0,0,4,0,0,100,64,60,0,0,0,0,100,64,60,93.750000,960,9476,10.130857,10,10,10,10,329,260,192,188,141,15968,12900,36,0,0,0,329,60,9,9,19,227,8136
5,4,4,8,8,4,0,0,0,4,0,0,100,56,52,0,0,0,0,100,56,52,92.857143,832,8228,10.111813,10,10,10,10,346,304,219,195,151,16872,15160,44,0,0,0,346,54,9,7,55,257,8136
6,1,1,5,7,4,0,0,0,4,0,0,100,38,31,0,0,0,0,100,38,31,81.578947,496,6648,7.460890,10,10,10,10,53,102,0,20,33,2612,5056,62,0,0,0,53,34,12,0,16,80,8136
7,1,1,5,7,4,0,0,0,4,0,0,100,41,30,0,0,0,0,100,41,30,73.170732,480,9104,5.272408,10,10,10,10,56,86,0,20,36,2768,4160,59,0,0,0,56,35,12,0,16,74,8136
8,1,1,5,7,4,0,0,0,4,0,0,100,39,20,0,0,0,0,100,39,20,51.282051,320,7086,4.515947,10,10,10,10,58,73,0,23,35,2866,3508,61,0,0,0,58,19,12,0,25,71,8136
9,1,1,5,7,4,0,0,0,4,0,0,100,39,20,0,0,0,0,100,39,20,51.282051,320,6682,4.788985,10,10,10,10,55,73,0,21,34,2714,3524,61,0,0,0,55,20,12,0,16,70,8136
10,1,1,6,7,4,0,0,0,4,0,0,100,41,19,0,0,0,0,100,41,19,46.341463,304,6496,4.679803,10,10,10,10,56,69,0,20,36,2768,3284,59,0,0,0,56,21,12,0,16,72,8136
11,1,1,5,7,4,0,0,0,4,0,0,100,41,21,0,0,0,0,100,41,21,51.219512,336,6808,4.935370,10,10,10,10,57,65,0,20,37,2820,3108,59,0,0,0,57,19,12,0,16,73,8136
12,1,1,5,7,4,0,0,0,4,0,0,100,41,20,0,0,0,0,100,41,20,48.780488,320,6704,4.773270,10,10,10,10,56,66,0,20,36,2768,3160,59,0,0,0,56,20,12,0,16,68,8136
13,1,1,5,7,4,0,0,0,4,0,0,100,43,19,0,0,0,0,100,43,19,44.186047,304,6756,4.499704,10,10,10,10,58,70,0,20,38,2872,3320,57,0,0,0,58,21,12,0,16,65,8136
14,1,1,5,6,4,0,0,0,4,0,0,100,40,28,0,0,0,0,100,40,28,70.000000,448,6172,7.258587,10,10,10,10,56,73,0,20,36,2768,3528,60,0,0,0,56,25,12,0,16,72,8136
15,1,1,5,6,4,0,0,0,4,0,0,100,39,27,0,0,0,0,100,39,27,69.230769,432,6068,7.119314,10,10,10,10,55,74,0,20,35,2716,3580,61,0,0,0,55,26,12,0,16,72,8136
16,1,1,5,6,4,0,0,0,4,0,0,100,42,26,0,0,0,0,100,42,26,61.904762,416,6892,6.035984,10,10,10,10,58,78,0,20,38,2872,3724,58,0,0,0,58,26,12,0,16,74,8136
