node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,7472,0.000000,0,0,0,0,140,144,72,140,0,6464,6656,10,0,0,0,140,0,9,0,10,146,8136
2,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,7616,0.000000,0,0,0,0,140,137,72,140,0,6464,6320,10,0,0,0,140,0,9,0,10,142,8136
3,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,7472,0.000000,0,0,0,0,140,136,72,140,0,6464,6272,10,0,0,0,140,0,9,0,10,138,8136
4,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,7040,0.000000,0,0,0,0,140,141,72,140,0,6464,6512,10,0,0,0,140,0,9,0,10,139,8136
5,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,7040,0.000000,0,0,0,0,152,136,84,152,0,7040,6272,10,0,0,0,152,0,9,0,10,142,8136
6,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,7040,0.000000,0,0,0,0,143,142,75,143,0,6608,6560,10,0,0,0,143,0,9,0,10,141,8136
7,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,7184,0.000000,0,0,0,0,143,140,75,143,0,6608,6464,10,0,0,0,143,0,9,0,10,141,8136
8,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,7040,0.000000,0,0,0,0,140,139,72,140,0,6464,6416,10,0,0,0,140,0,9,0,10,140,8136
9,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,6752,0.000000,0,0,0,0,140,142,72,140,0,6464,6560,10,0,0,0,140,0,9,0,10,140,8136
10,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,6752,0.000000,0,0,0,0,140,141,72,140,0,6464,6512,10,0,0,0,140,0,9,0,10,137,8136
11,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,6464,0.000000,0,0,0,0,140,141,72,140,0,6464,6512,10,0,0,0,140,0,9,0,10,138,8136
