node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,3,3,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,5760,27.777778,10,10,10,10,124,1144,0,24,100,5760,59120,0,0,0,0,124,1100,0,0,0,462,8136
2,4,4,7,7,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,6480,24.691358,10,10,10,10,462,462,330,62,400,23520,23120,0,0,0,0,462,100,0,0,0,333,8136
3,4,4,4,4,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,6480,24.691358,10,10,10,10,432,332,300,32,400,22080,16880,0,0,0,0,432,0,0,0,0,280,8136
4,4,4,4,4,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,6480,24.691358,10,10,10,10,362,242,230,62,300,18320,12160,0,0,0,0,362,0,0,0,0,228,8136
5,4,4,6,6,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,11680,13.698630,10,10,10,10,222,62,90,122,100,10800,2720,0,0,0,0,222,0,0,0,0,123,8136
6,1,1,6,6,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10720,14.925373,10,10,10,10,108,18,0,8,100,5520,800,0,0,0,0,108,0,0,0,0,51,8136
7,1,1,6,6,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10720,14.925373,10,10,10,10,108,18,0,8,100,5520,800,0,0,0,0,108,0,0,0,0,55,8136
8,1,1,3,3,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10720,14.925373,10,10,10,10,108,8,0,8,100,5520,320,0,0,0,0,108,0,0,0,0,48,8136
9,1,1,3,3,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10720,14.925373,10,10,10,10,108,8,0,8,100,5520,320,0,0,0,0,108,0,0,0,0,42,8136
10,1,1,3,3,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10720,14.925373,10,10,10,10,108,8,0,8,100,5520,320,0,0,0,0,108,0,0,0,0,40,8136
11,1,1,3,3,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10720,14.925373,10,10,10,10,108,18,0,8,100,5520,800,0,0,0,0,108,0,0,0,0,48,8136
12,1,1,3,3,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10720,14.925373,10,10,10,10,108,18,0,8,100,5520,800,0,0,0,0,108,0,0,0,0,48,8136
13,1,1,2,2,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2240,0.000000,0,0,0,0,18,8,0,18,0,800,320,0,0,0,0,18,0,10,0,0,56,8136
14,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,3104,0.000000,0,0,0,0,18,28,0,18,0,800,1280,0,0,0,0,18,0,10,0,0,57,8136
15,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2528,0.000000,0,0,0,0,18,28,0,18,0,800,1280,0,0,0,0,18,0,10,0,0,57,8136
16,1,1,5,5,1,0,0,0,4,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,2528,0.000000,0,0,0,0,18,28,0,18,0,800,1280,0,0,0,0,18,0,10,0,0,55,8136
