node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,16752,0.000000,0,0,0,0,99,98,33,99,0,4512,4464,10,0,0,0,99,0,9,0,36,185,8136
2,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,18048,0.000000,0,0,0,0,114,87,48,114,0,5232,3936,10,0,0,0,114,0,9,0,35,132,8136
3,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,18048,0.000000,0,0,0,0,114,91,48,114,0,5232,4128,10,0,0,0,114,0,9,0,35,129,8136
4,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,18192,0.000000,0,0,0,0,99,102,33,99,0,4512,4656,10,0,0,0,99,0,9,0,36,130,8136
5,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,2928,0.000000,0,0,0,0,114,102,48,114,0,5232,4656,10,0,0,0,114,0,9,0,36,130,8136
6,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,2848,0.000000,0,0,0,0,100,122,36,100,0,4576,5632,10,0,0,0,100,0,9,0,36,136,8136
7,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,2848,0.000000,0,0,0,0,115,116,51,115,0,5296,5344,10,0,0,0,115,0,9,0,36,140,8136
8,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,2848,0.000000,0,0,0,0,115,120,51,115,0,5296,5536,10,0,0,0,115,0,9,0,36,149,8136
9,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,2848,0.000000,0,0,0,0,100,117,36,100,0,4576,5392,10,0,0,0,100,0,9,0,36,129,8136
10,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,2848,0.000000,0,0,0,0,112,110,48,112,0,5152,5056,10,0,0,0,112,0,9,0,36,134,8136
11,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,14800,0.000000,0,0,0,0,112,111,48,112,0,5152,5104,10,0,0,0,112,0,9,0,36,141,8136
12,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,5152,0.000000,0,0,0,0,130,103,66,130,0,6016,4720,10,0,0,0,130,0,9,0,36,139,8136
13,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,5728,0.000000,0,0,0,0,97,103,33,97,0,4432,4720,10,0,0,0,97,0,9,0,36,127,8136
14,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4000,0.000000,0,0,0,0,100,107,36,100,0,4576,4912,10,0,0,0,100,0,9,0,36,128,8136
15,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3856,0.000000,0,0,0,0,112,104,48,112,0,5152,4768,10,0,0,0,112,0,9,0,36,134,8136
16,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3856,0.000000,0,0,0,0,97,116,33,97,0,4432,5344,10,0,0,0,97,0,9,0,36,135,8136
17,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3856,0.000000,0,0,0,0,97,100,33,97,0,4432,4576,10,0,0,0,97,0,9,0,36,132,8136
18,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3712,0.000000,0,0,0,0,97,105,33,97,0,4432,4816,10,0,0,0,97,0,9,0,35,127,8136
19,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3712,0.000000,0,0,0,0,97,105,33,97,0,4432,4816,10,0,0,0,97,0,9,0,35,138,8136
20,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3712,0.000000,0,0,0,0,106,101,42,106,0,4864,4624,10,0,0,0,106,0,9,0,36,140,8136
21,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,12784,0.000000,0,0,0,0,109,100,45,109,0,5008,4576,10,0,0,0,109,0,9,0,36,128,8136
22,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,4720,0.000000,0,0,0,0,124,96,60,124,0,5728,4384,10,0,0,0,124,0,9,0,36,135,8136
23,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,5152,0.000000,0,0,0,0,100,102,36,100,0,4576,4672,10,0,0,0,100,0,9,0,36,136,8136
24,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3568,0.000000,0,0,0,0,97,108,33,97,0,4432,4960,10,0,0,0,97,0,9,0,36,127,8136
25,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3568,0.000000,0,0,0,0,109,103,45,109,0,5008,4720,10,0,0,0,109,0,9,0,36,128,8136
26,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3568,0.000000,0,0,0,0,94,114,30,94,0,4288,5248,10,0,0,0,94,0,9,0,36,130,8136
27,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3712,0.000000,0,0,0,0,100,97,36,100,0,4576,4432,10,0,0,0,100,0,9,0,36,131,8136
28,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3568,0.000000,0,0,0,0,97,99,33,97,0,4432,4528,10,0,0,0,97,0,9,0,36,124,8136
29,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3568,0.000000,0,0,0,0,100,102,36,100,0,4576,4672,10,0,0,0,100,0,9,0,36,127,8136
30,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3568,0.000000,0,0,0,0,97,99,33,97,0,4432,4528,10,0,0,0,97,0,9,0,36,125,8136
31,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3856,0.000000,0,0,0,0,100,97,36,100,0,4576,4432,10,0,0,0,100,0,9,0,36,131,8136
32,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3856,0.000000,0,0,0,0,97,100,33,97,0,4432,4576,10,0,0,0,97,0,9,0,36,125,8136
33,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3712,0.000000,0,0,0,0,103,96,39,103,0,4720,4384,10,0,0,0,103,0,9,0,36,126,8136
34,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3712,0.000000,0,0,0,0,97,98,33,97,0,4432,4480,10,0,0,0,97,0,9,0,36,125,8136
35,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3856,0.000000,0,0,0,0,97,97,33,97,0,4432,4432,10,0,0,0,97,0,9,0,36,136,8136
36,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3856,0.000000,0,0,0,0,97,94,33,97,0,4432,4288,10,0,0,0,97,0,9,0,36,124,8136
37,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3712,0.000000,0,0,0,0,97,96,33,97,0,4432,4384,10,0,0,0,97,0,9,0,36,124,8136
38,4,4,8,8,1,0,0,0,4,0,0,100,90,0,0,0,0,0,100,90,0,0.000000,0,3712,0.000000,0,0,0,0,97,102,33,97,0,4432,4672,10,0,0,0,97,0,9,0,36,130,8136
