node_id,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,3,3,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26560,48.192771,10,10,10,10,424,1334,0,24,400,26560,84776,0,0,0,0,424,1200,0,0,0,1018,9400
2,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1776,0,32,400,26880,112824,0,0,0,0,432,1600,0,0,0,1020,9400
3,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1337,0,32,400,26880,84728,0,0,0,0,432,1200,0,0,0,773,9400
4,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1320,0,32,400,26880,83664,0,0,0,0,432,1200,0,0,0,804,9400
5,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1333,0,32,400,26880,84520,0,0,0,0,432,1200,0,0,0,792,9400
6,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1314,0,32,400,26880,83280,0,0,0,0,432,1200,0,0,0,794,9400
7,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1336,0,32,400,26880,84664,0,0,0,0,432,1200,0,0,0,757,9400
8,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1326,0,32,400,26880,84072,0,0,0,0,432,1200,0,0,0,752,9400
9,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1323,0,32,400,26880,83904,0,0,0,0,432,1200,0,0,0,736,9400
10,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1340,0,32,400,26880,84896,0,0,0,0,432,1200,0,0,0,764,9400
11,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1329,0,32,400,26880,84216,0,0,0,0,432,1200,0,0,0,780,9400
12,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1321,0,32,400,26880,83752,0,0,0,0,432,1200,0,0,0,759,9400
13,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1339,0,32,400,26880,84832,0,0,0,0,432,1200,0,0,0,751,9400
14,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1330,0,32,400,26880,84232,0,0,0,0,432,1200,0,0,0,745,9400
15,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1328,0,32,400,26880,84224,0,0,0,0,432,1200,0,0,0,732,9400
16,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1322,0,32,400,26880,83792,0,0,0,0,432,1200,0,0,0,776,9400
17,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1339,0,32,400,26880,84856,0,0,0,0,432,1200,0,0,0,756,9400
18,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1326,0,32,400,26880,84072,0,0,0,0,432,1200,0,0,0,772,9400
19,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1314,0,32,400,26880,83232,0,0,0,0,432,1200,0,0,0,746,9400
20,4,4,0,0,0,0,0,0,0,0,0,400,400,400,0,0,0,0,400,400,400,100.000000,12800,26880,47.619048,10,10,10,10,432,1339,0,32,400,26880,84880,0,0,0,0,432,1200,0,0,0,740,9400
