status,profile,wire_mode,wire_layout,w0_nodes,w1_nodes,w2_nodes,w3_nodes,topology,traffic,nodes,ticks,step_ms,messages_per_node,payload_bytes,warmup_ticks,warmup_batch,loss_per_mille,duplicate_per_mille,max_delay_ms,flap_every_ticks,generated,accepted,delivered,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,wire_bytes,wire_efficiency_pct,latency_p95_ms,latency_p99_ms,fairness,control_frames,forwarded_frames,no_space,no_route,link_down,event_hwm,event_capacity,simulator_backpressure,duplicate_business,route_loop,node_storage_bytes,total_node_storage_bytes,host_allocated_bytes,host_work_ms,wall_elapsed_ms
PASS,LITE,fixed,w3,0,0,0,4096,tree,local,4096,100,10,4,32,20,0,0,0,0,0,1638400,1638400,1638400,0,0,0,1638400,1638400,1638400,100.000000,52428800,102825680,50.988041,10,10,1.000000000,32760,0,0,0,0,20480,262144,0,0,0,5888,24117248,142319617,1271,3835
