node_id,wire_profile,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
22,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1560,9400
23,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10816,14.792899,10,10,10,10,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1543,9400
24,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10816,14.792899,10,10,10,10,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1517,9400
25,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1581,9400
26,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1550,9400
27,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1599,9400
28,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1552,9400
29,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1500,9400
30,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1522,9400
31,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1529,9400
32,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10816,14.792899,10,10,10,10,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1542,9400
33,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10816,14.792899,10,10,10,10,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1465,9400
34,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1547,9400
35,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1513,9400
36,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1499,9400
37,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1513,9400
38,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1483,9400
39,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1550,9400
40,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1579,9400
41,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,10816,14.792899,10,10,10,10,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1553,9400
42,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1486,9400
43,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1509,9400
44,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1605,9400
45,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1470,9400
46,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1484,9400
47,W3,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,10816,0.000000,0,0,0,0,432,1232,300,32,400,20416,58816,0,0,0,0,432,100,0,0,0,1488,9400
