node_id,wire_profile,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,W2,3,3,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9616,16.638935,10,10,10,10,424,1224,300,24,400,18416,53616,0,0,0,0,424,500,0,0,0,2729,9400
2,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9888,16.181230,10,10,10,10,532,1532,400,32,500,23088,67088,0,0,0,0,532,400,0,0,0,2406,9400
3,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9888,16.181230,10,10,10,10,432,1332,300,32,400,18688,58288,0,0,0,0,432,300,0,0,0,1692,9400
4,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9888,16.181230,10,10,10,10,432,1232,300,32,400,18688,53888,0,0,0,0,432,200,0,0,0,1791,9400
5,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9888,16.181230,10,10,10,10,432,1332,300,32,400,18688,58288,0,0,0,0,432,200,0,0,0,1718,9400
6,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9888,16.181230,10,10,10,10,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1598,9400
7,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9888,16.181230,10,10,10,10,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1535,9400
8,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9888,16.181230,10,10,10,10,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1507,9400
9,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9888,16.181230,10,10,10,10,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1490,9400
10,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,9888,0.000000,0,0,0,0,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1473,9400
11,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,9888,0.000000,0,0,0,0,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1514,9400
12,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,9888,0.000000,0,0,0,0,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1523,9400
13,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,9888,0.000000,0,0,0,0,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1407,9400
14,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9888,16.181230,10,10,10,10,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1466,9400
15,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,9888,16.181230,10,10,10,10,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1429,9400
16,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,9888,0.000000,0,0,0,0,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1533,9400
17,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,9888,0.000000,0,0,0,0,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1544,9400
18,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,9888,0.000000,0,0,0,0,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1433,9400
19,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,9888,0.000000,0,0,0,0,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1460,9400
20,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,9888,0.000000,0,0,0,0,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1571,9400
21,W2,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,9888,0.000000,0,0,0,0,432,1232,300,32,400,18688,53888,0,0,0,0,432,100,0,0,0,1427,9400
