status,profile,wire_mode,wire_layout,w0_nodes,w1_nodes,w2_nodes,w3_nodes,topology,traffic,nodes,ticks,step_ms,messages_per_node,payload_bytes,warmup_ticks,warmup_batch,loss_per_mille,duplicate_per_mille,max_delay_ms,flap_every_ticks,generated,accepted,delivered,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,wire_bytes,wire_efficiency_pct,latency_p95_ms,latency_p99_ms,fairness,control_frames,forwarded_frames,no_space,no_route,link_down,event_hwm,event_capacity,simulator_backpressure,duplicate_business,route_loop,node_storage_bytes,total_node_storage_bytes,host_allocated_bytes,host_work_ms,wall_elapsed_ms
PASS,FULL,fixed,mixed,64,63,64,63,tree,two-hop,254,100,10,1,16,508,1,0,0,0,0,25400,25348,7500,0,0,0,25400,25348,7500,29.588133,120000,1447187,8.291948,10,10,0.295275591,7575,16349,52,0,0,474,16256,0,0,0,9400,2387600,9684005,44,67
