node_id,wire_profile,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,W1,3,3,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8496,18.832392,10,10,10,10,424,1224,300,24,400,16296,47496,0,0,0,0,424,500,0,0,0,2363,9400
2,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,532,1532,400,32,500,20428,59428,0,0,0,0,532,400,0,0,0,1909,9400
3,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1332,300,32,400,16528,51628,0,0,0,0,432,300,0,0,0,1414,9400
4,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,200,0,0,0,1302,9400
5,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1332,300,32,400,16528,51628,0,0,0,0,432,200,0,0,0,1474,9400
6,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1283,9400
7,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1268,9400
8,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1255,9400
9,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1174,9400
10,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1286,9400
11,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1247,9400
12,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1213,9400
13,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1180,9400
14,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1244,9400
15,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1191,9400
16,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1186,9400
17,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1180,9400
18,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1205,9400
19,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1220,9400
20,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1181,9400
21,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1158,9400
22,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1177,9400
23,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1206,9400
24,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1196,9400
25,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1212,9400
26,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1197,9400
27,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1231,9400
28,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1193,9400
29,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1162,9400
30,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1195,9400
31,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1187,9400
32,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1205,9400
33,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1175,9400
34,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1223,9400
35,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1265,9400
36,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1277,9400
37,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1194,9400
38,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1216,9400
39,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1234,9400
40,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1224,9400
41,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,8728,18.331806,10,10,10,10,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1220,9400
42,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1187,9400
43,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1228,9400
44,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1269,9400
45,W1,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,8728,0.000000,0,0,0,0,432,1232,300,32,400,16528,47728,0,0,0,0,432,100,0,0,0,1192,9400
