node_id,wire_profile,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,W0,3,3,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7400,21.621622,10,10,10,10,424,1224,300,24,400,14200,41400,0,0,0,0,424,500,0,0,0,684,9400
2,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7600,21.052632,10,10,10,10,532,1532,400,32,500,17800,51800,0,0,0,0,532,400,0,0,0,737,9400
3,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7600,21.052632,10,10,10,10,432,1332,300,32,400,14400,45000,0,0,0,0,432,300,0,0,0,624,9400
4,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7600,21.052632,10,10,10,10,432,1232,300,32,400,14400,41600,0,0,0,0,432,200,0,0,0,578,9400
5,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7600,21.052632,10,10,10,10,432,1332,300,32,400,14400,45000,0,0,0,0,432,200,0,0,0,614,9400
6,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7600,21.052632,10,10,10,10,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,567,9400
7,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7600,21.052632,10,10,10,10,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,574,9400
8,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7600,21.052632,10,10,10,10,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,570,9400
9,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7600,21.052632,10,10,10,10,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,568,9400
10,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,577,9400
11,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,583,9400
12,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,575,9400
13,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,584,9400
14,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7600,21.052632,10,10,10,10,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,569,9400
15,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,100,100,100.000000,1600,7600,21.052632,10,10,10,10,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,688,9400
16,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,571,9400
17,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,566,9400
18,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,586,9400
19,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,570,9400
20,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,564,9400
21,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,615,9400
22,W0,4,4,8,8,0,0,0,0,0,0,0,100,100,0,0,0,0,0,100,100,0,0.000000,0,7600,0.000000,0,0,0,0,432,1232,300,32,400,14400,41600,0,0,0,0,432,100,0,0,0,561,9400
