build_profile,wire_layout,wire_profile,nodes,generated,accepted,delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p95_ms,latency_p99_ms,no_space,no_route,link_down,other_rejected,duplicate_deliveries,routes_hwm_max,discoveries_hwm_max,q0_hwm_max,q1_hwm_max,pending_q1_hwm_max,host_work_ms,node_storage_bytes,total_node_storage_bytes
FULL,mixed,W0,64,6400,6400,1000,15.625000,16000,460600,3.473730,10,10,0,0,0,0,0,8,0,0,0,0,12,9400,601600
FULL,mixed,W1,63,6300,6300,200,3.174603,3200,520632,0.614638,10,10,0,0,0,0,0,8,0,0,0,0,12,9400,592200
FULL,mixed,W2,64,6400,6400,2300,35.937500,36800,597744,6.156482,10,10,0,0,0,0,0,8,0,0,0,0,12,9400,601600
FULL,mixed,W3,63,6300,6300,400,6.349206,6400,643104,0.995173,10,10,0,0,0,0,0,8,0,0,0,0,12,9400,592200
